'get_datatypes_children_of'; 0.0095s
'__post_init__'; 0.0752s
'from_element'; 0.0752s
'nodes_ids'; 0.0126s
'prefixes_nodes'; 0.0447s
'prefixes'; 0.0449s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0018s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0018s
'get_named_instances_children_of'; 0.0018s
'_get_children_by_filter'; 0.0019s
'get_datatype_elements_children_of'; 0.0019s
'get_datatypes_children_of'; 0.0019s
'__post_init__'; 0.0504s
'from_element'; 0.0505s
'nodes_ids'; 0.0144s
'prefixes_nodes'; 0.0503s
'prefixes'; 0.0506s
'__post_init__'; 0.0511s
'from_element'; 0.0511s
'nodes_ids'; 0.0119s
'prefixes_nodes'; 0.0426s
'prefixes'; 0.0429s
'__post_init__'; 0.0434s
'from_element'; 0.0435s
'ontologies'; 0.2657s
'nodes_ids'; 0.0090s
'get_ontology_contains_element_id'; 0.2747s
'get_relations'; 2.2244s
'relations_from_node'; 2.2244s
'relations_from'; 2.2244s
'to_turtle'; 2.2246s
'nodes_ids'; 0.0157s
'ontology_nodes'; 0.0471s
'nodes_ids'; 0.0115s
'prefixes_nodes'; 0.0463s
'prefixes'; 0.0466s
'_get_children_by_filter'; 0.0130s
'get_class_elements_children_of'; 0.0131s
'get_classes_children_of'; 0.0131s
'_get_children_by_filter'; 0.0119s
'get_named_instance_elements_children_of'; 0.0119s
'get_named_instances_children_of'; 0.0121s
'_get_children_by_filter'; 0.0103s
'get_datatype_elements_children_of'; 0.0104s
'get_datatypes_children_of'; 0.0104s
'__post_init__'; 0.0823s
'from_element'; 0.0823s
'nodes_ids'; 0.0127s
'prefixes_nodes'; 0.0458s
'prefixes'; 0.0462s
'_get_children_by_filter'; 0.0019s
'get_class_elements_children_of'; 0.0019s
'get_classes_children_of'; 0.0020s
'_get_children_by_filter'; 0.0018s
'get_named_instance_elements_children_of'; 0.0018s
'get_named_instances_children_of'; 0.0018s
'_get_children_by_filter'; 0.0016s
'get_datatype_elements_children_of'; 0.0016s
'get_datatypes_children_of'; 0.0016s
'__post_init__'; 0.0517s
'from_element'; 0.0517s
'nodes_ids'; 0.0121s
'prefixes_nodes'; 0.0452s
'prefixes'; 0.0454s
'__post_init__'; 0.0459s
'from_element'; 0.0459s
'nodes_ids'; 0.0125s
'prefixes_nodes'; 0.0470s
'prefixes'; 0.0473s
'__post_init__'; 0.0479s
'from_element'; 0.0479s
'ontologies'; 0.2749s
'nodes_ids'; 0.0092s
'get_ontology_contains_element_id'; 0.2841s
'nodes_ids'; 0.0124s
'ontology_nodes'; 0.0453s
'nodes_ids'; 0.0129s
'prefixes_nodes'; 0.0474s
'prefixes'; 0.0476s
'_get_children_by_filter'; 0.0107s
'get_class_elements_children_of'; 0.0107s
'get_classes_children_of'; 0.0107s
'_get_children_by_filter'; 0.0100s
'get_named_instance_elements_children_of'; 0.0100s
'get_named_instances_children_of'; 0.0102s
'_get_children_by_filter'; 0.0098s
'get_datatype_elements_children_of'; 0.0098s
'get_datatypes_children_of'; 0.0099s
'__post_init__'; 0.0785s
'from_element'; 0.0785s
'nodes_ids'; 0.0132s
'prefixes_nodes'; 0.0464s
'prefixes'; 0.0466s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0019s
'get_datatype_elements_children_of'; 0.0019s
'get_datatypes_children_of'; 0.0020s
'__post_init__'; 0.0520s
'from_element'; 0.0520s
'nodes_ids'; 0.0128s
'prefixes_nodes'; 0.0468s
'prefixes'; 0.0472s
'__post_init__'; 0.0478s
'from_element'; 0.0478s
'nodes_ids'; 0.0122s
'prefixes_nodes'; 0.0444s
'prefixes'; 0.0447s
'__post_init__'; 0.0452s
'from_element'; 0.0452s
'ontologies'; 0.2689s
'nodes_ids'; 0.0091s
'get_ontology_contains_element_id'; 0.2780s
'nodes_ids'; 0.0124s
'ontology_nodes'; 0.0462s
'nodes_ids'; 0.0123s
'prefixes_nodes'; 0.0472s
'prefixes'; 0.0475s
'_get_children_by_filter'; 0.0092s
'get_class_elements_children_of'; 0.0092s
'get_classes_children_of'; 0.0092s
'_get_children_by_filter'; 0.0110s
'get_named_instance_elements_children_of'; 0.0110s
'get_named_instances_children_of'; 0.0112s
'_get_children_by_filter'; 0.0098s
'get_datatype_elements_children_of'; 0.0098s
'get_datatypes_children_of'; 0.0098s
'__post_init__'; 0.0777s
'from_element'; 0.0777s
'nodes_ids'; 0.0120s
'prefixes_nodes'; 0.0528s
'prefixes'; 0.0531s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0016s
'get_datatype_elements_children_of'; 0.0016s
'get_datatypes_children_of'; 0.0016s
'__post_init__'; 0.0582s
'from_element'; 0.0582s
'nodes_ids'; 0.0121s
'prefixes_nodes'; 0.0460s
'prefixes'; 0.0462s
'__post_init__'; 0.0467s
'from_element'; 0.0467s
'nodes_ids'; 0.0121s
'prefixes_nodes'; 0.0426s
'prefixes'; 0.0428s
'__post_init__'; 0.0433s
'from_element'; 0.0433s
'ontologies'; 0.2722s
'nodes_ids'; 0.0092s
'get_ontology_contains_element_id'; 0.2814s
'nodes_ids'; 0.0140s
'ontology_nodes'; 0.0526s
'nodes_ids'; 0.0132s
'prefixes_nodes'; 0.0543s
'prefixes'; 0.0546s
'_get_children_by_filter'; 0.0113s
'get_class_elements_children_of'; 0.0113s
'get_classes_children_of'; 0.0114s
'_get_children_by_filter'; 0.0103s
'get_named_instance_elements_children_of'; 0.0103s
'get_named_instances_children_of'; 0.0105s
'_get_children_by_filter'; 0.0102s
'get_datatype_elements_children_of'; 0.0102s
'get_datatypes_children_of'; 0.0102s
'__post_init__'; 0.0867s
'from_element'; 0.0867s
'nodes_ids'; 0.0127s
'prefixes_nodes'; 0.0457s
'prefixes'; 0.0459s
'_get_children_by_filter'; 0.0018s
'get_class_elements_children_of'; 0.0018s
'get_classes_children_of'; 0.0020s
'_get_children_by_filter'; 0.0019s
'get_named_instance_elements_children_of'; 0.0020s
'get_named_instances_children_of'; 0.0021s
'_get_children_by_filter'; 0.0019s
'get_datatype_elements_children_of'; 0.0019s
'get_datatypes_children_of'; 0.0019s
'__post_init__'; 0.0519s
'from_element'; 0.0519s
'nodes_ids'; 0.0124s
'prefixes_nodes'; 0.0460s
'prefixes'; 0.0462s
'__post_init__'; 0.0467s
'from_element'; 0.0467s
'nodes_ids'; 0.0117s
'prefixes_nodes'; 0.0447s
'prefixes'; 0.0450s
'__post_init__'; 0.0455s
'from_element'; 0.0455s
'ontologies'; 0.2835s
'nodes_ids'; 0.0098s
'get_ontology_contains_element_id'; 0.2933s
'nodes_ids'; 0.0133s
'ontology_nodes'; 0.0469s
'nodes_ids'; 0.0123s
'prefixes_nodes'; 0.0427s
'prefixes'; 0.0430s
'_get_children_by_filter'; 0.0095s
'get_class_elements_children_of'; 0.0095s
'get_classes_children_of'; 0.0096s
'_get_children_by_filter'; 0.0094s
'get_named_instance_elements_children_of'; 0.0094s
'get_named_instances_children_of'; 0.0096s
'_get_children_by_filter'; 0.0109s
'get_datatype_elements_children_of'; 0.0110s
'get_datatypes_children_of'; 0.0110s
'__post_init__'; 0.0731s
'from_element'; 0.0731s
'nodes_ids'; 0.0142s
'prefixes_nodes'; 0.0522s
'prefixes'; 0.0524s
'_get_children_by_filter'; 0.0018s
'get_class_elements_children_of'; 0.0019s
'get_classes_children_of'; 0.0019s
'_get_children_by_filter'; 0.0016s
'get_named_instance_elements_children_of'; 0.0016s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0018s
'__post_init__'; 0.0578s
'from_element'; 0.0578s
'nodes_ids'; 0.0120s
'prefixes_nodes'; 0.0438s
'prefixes'; 0.0440s
'__post_init__'; 0.0445s
'from_element'; 0.0445s
'nodes_ids'; 0.0136s
'prefixes_nodes'; 0.0459s
'prefixes'; 0.0462s
'__post_init__'; 0.0468s
'from_element'; 0.0468s
'ontologies'; 0.2692s
'nodes_ids'; 0.0098s
'get_ontology_contains_element_id'; 0.2790s
'nodes_ids'; 0.0123s
'ontology_nodes'; 0.0455s
'nodes_ids'; 0.0116s
'prefixes_nodes'; 0.0433s
'prefixes'; 0.0435s
'_get_children_by_filter'; 0.0098s
'get_class_elements_children_of'; 0.0099s
'get_classes_children_of'; 0.0099s
'_get_children_by_filter'; 0.0098s
'get_named_instance_elements_children_of'; 0.0098s
'get_named_instances_children_of'; 0.0100s
'_get_children_by_filter'; 0.0105s
'get_datatype_elements_children_of'; 0.0105s
'get_datatypes_children_of'; 0.0106s
'__post_init__'; 0.0740s
'from_element'; 0.0740s
'nodes_ids'; 0.0135s
'prefixes_nodes'; 0.0436s
'prefixes'; 0.0438s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0018s
'_get_children_by_filter'; 0.0020s
'get_named_instance_elements_children_of'; 0.0020s
'get_named_instances_children_of'; 0.0020s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0494s
'from_element'; 0.0494s
'nodes_ids'; 0.0115s
'prefixes_nodes'; 0.0429s
'prefixes'; 0.0431s
'__post_init__'; 0.0436s
'from_element'; 0.0436s
'nodes_ids'; 0.0136s
'prefixes_nodes'; 0.0469s
'prefixes'; 0.0471s
'__post_init__'; 0.0476s
'from_element'; 0.0476s
'ontologies'; 0.2602s
'nodes_ids'; 0.0087s
'get_ontology_contains_element_id'; 0.2689s
'get_relations'; 1.6849s
'relations_from_node'; 1.6849s
'relations_from'; 1.6849s
'to_turtle'; 1.6850s
'nodes_ids'; 0.0126s
'ontology_nodes'; 0.0441s
'nodes_ids'; 0.0120s
'prefixes_nodes'; 0.0429s
'prefixes'; 0.0432s
'_get_children_by_filter'; 0.0093s
'get_class_elements_children_of'; 0.0093s
'get_classes_children_of'; 0.0093s
'_get_children_by_filter'; 0.0113s
'get_named_instance_elements_children_of'; 0.0113s
'get_named_instances_children_of'; 0.0115s
'_get_children_by_filter'; 0.0097s
'get_datatype_elements_children_of'; 0.0097s
'get_datatypes_children_of'; 0.0098s
'__post_init__'; 0.0738s
'from_element'; 0.0738s
'nodes_ids'; 0.0116s
'prefixes_nodes'; 0.0448s
'prefixes'; 0.0450s
'_get_children_by_filter'; 0.0018s
'get_class_elements_children_of'; 0.0018s
'get_classes_children_of'; 0.0018s
'_get_children_by_filter'; 0.0018s
'get_named_instance_elements_children_of'; 0.0018s
'get_named_instances_children_of'; 0.0018s
'_get_children_by_filter'; 0.0020s
'get_datatype_elements_children_of'; 0.0020s
'get_datatypes_children_of'; 0.0020s
'__post_init__'; 0.0507s
'from_element'; 0.0507s
'nodes_ids'; 0.0115s
'prefixes_nodes'; 0.0424s
'prefixes'; 0.0426s
'__post_init__'; 0.0431s
'from_element'; 0.0431s
'nodes_ids'; 0.0117s
'prefixes_nodes'; 0.0456s
'prefixes'; 0.0458s
'__post_init__'; 0.0463s
'from_element'; 0.0463s
'ontologies'; 0.2581s
'nodes_ids'; 0.0089s
'get_ontology_contains_element_id'; 0.2671s
'nodes_ids'; 0.0113s
'ontology_nodes'; 0.0445s
'nodes_ids'; 0.0118s
'prefixes_nodes'; 0.0417s
'prefixes'; 0.0420s
'_get_children_by_filter'; 0.0094s
'get_class_elements_children_of'; 0.0094s
'get_classes_children_of'; 0.0095s
'_get_children_by_filter'; 0.0094s
'get_named_instance_elements_children_of'; 0.0095s
'get_named_instances_children_of'; 0.0097s
'_get_children_by_filter'; 0.0094s
'get_datatype_elements_children_of'; 0.0094s
'get_datatypes_children_of'; 0.0094s
'__post_init__'; 0.0706s
'from_element'; 0.0706s
'nodes_ids'; 0.0122s
'prefixes_nodes'; 0.0465s
'prefixes'; 0.0468s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0018s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0519s
'from_element'; 0.0519s
'nodes_ids'; 0.0131s
'prefixes_nodes'; 0.0504s
'prefixes'; 0.0508s
'__post_init__'; 0.0514s
'from_element'; 0.0514s
'nodes_ids'; 0.0142s
'prefixes_nodes'; 0.0470s
'prefixes'; 0.0472s
'__post_init__'; 0.0478s
'from_element'; 0.0478s
'ontologies'; 0.2663s
'nodes_ids'; 0.0093s
'get_ontology_contains_element_id'; 0.2756s
'nodes_ids'; 0.0117s
'ontology_nodes'; 0.0446s
'nodes_ids'; 0.0123s
'prefixes_nodes'; 0.0456s
'prefixes'; 0.0460s
'_get_children_by_filter'; 0.0105s
'get_class_elements_children_of'; 0.0105s
'get_classes_children_of'; 0.0105s
'_get_children_by_filter'; 0.0110s
'get_named_instance_elements_children_of'; 0.0111s
'get_named_instances_children_of'; 0.0113s
'_get_children_by_filter'; 0.0100s
'get_datatype_elements_children_of'; 0.0100s
'get_datatypes_children_of'; 0.0101s
'__post_init__'; 0.0780s
'from_element'; 0.0780s
'nodes_ids'; 0.0133s
'prefixes_nodes'; 0.0495s
'prefixes'; 0.0498s
'_get_children_by_filter'; 0.0018s
'get_class_elements_children_of'; 0.0019s
'get_classes_children_of'; 0.0021s
'_get_children_by_filter'; 0.0023s
'get_named_instance_elements_children_of'; 0.0024s
'get_named_instances_children_of'; 0.0024s
'_get_children_by_filter'; 0.0016s
'get_datatype_elements_children_of'; 0.0016s
'get_datatypes_children_of'; 0.0016s
'__post_init__'; 0.0559s
'from_element'; 0.0559s
'nodes_ids'; 0.0125s
'prefixes_nodes'; 0.0484s
'prefixes'; 0.0486s
'__post_init__'; 0.0492s
'from_element'; 0.0492s
'nodes_ids'; 0.0130s
'prefixes_nodes'; 0.0487s
'prefixes'; 0.0490s
'__post_init__'; 0.0495s
'from_element'; 0.0495s
'ontologies'; 0.2773s
'nodes_ids'; 0.0091s
'get_ontology_contains_element_id'; 0.2864s
'nodes_ids'; 0.0124s
'ontology_nodes'; 0.0443s
'nodes_ids'; 0.0121s
'prefixes_nodes'; 0.0452s
'prefixes'; 0.0454s
'_get_children_by_filter'; 0.0103s
'get_class_elements_children_of'; 0.0103s
'get_classes_children_of'; 0.0103s
'_get_children_by_filter'; 0.0112s
'get_named_instance_elements_children_of'; 0.0112s
'get_named_instances_children_of'; 0.0114s
'_get_children_by_filter'; 0.0108s
'get_datatype_elements_children_of'; 0.0108s
'get_datatypes_children_of'; 0.0108s
'__post_init__'; 0.0780s
'from_element'; 0.0780s
'nodes_ids'; 0.0138s
'prefixes_nodes'; 0.0471s
'prefixes'; 0.0473s
'_get_children_by_filter'; 0.0020s
'get_class_elements_children_of'; 0.0020s
'get_classes_children_of'; 0.0021s
'_get_children_by_filter'; 0.0020s
'get_named_instance_elements_children_of'; 0.0020s
'get_named_instances_children_of'; 0.0021s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0532s
'from_element'; 0.0532s
'nodes_ids'; 0.0123s
'prefixes_nodes'; 0.0459s
'prefixes'; 0.0463s
'__post_init__'; 0.0469s
'from_element'; 0.0469s
'nodes_ids'; 0.0122s
'prefixes_nodes'; 0.0446s
'prefixes'; 0.0448s
'__post_init__'; 0.0455s
'from_element'; 0.0455s
'ontologies'; 0.2680s
'nodes_ids'; 0.0095s
'get_ontology_contains_element_id'; 0.2775s
'nodes_ids'; 0.0129s
'ontology_nodes'; 0.0462s
'nodes_ids'; 0.0120s
'prefixes_nodes'; 0.0459s
'prefixes'; 0.0462s
'_get_children_by_filter'; 0.0101s
'get_class_elements_children_of'; 0.0102s
'get_classes_children_of'; 0.0102s
'_get_children_by_filter'; 0.0115s
'get_named_instance_elements_children_of'; 0.0115s
'get_named_instances_children_of'; 0.0117s
'_get_children_by_filter'; 0.0093s
'get_datatype_elements_children_of'; 0.0093s
'get_datatypes_children_of'; 0.0093s
'__post_init__'; 0.0774s
'from_element'; 0.0774s
'nodes_ids'; 0.0116s
'prefixes_nodes'; 0.0456s
'prefixes'; 0.0458s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0017s
'_get_children_by_filter'; 0.0022s
'get_named_instance_elements_children_of'; 0.0023s
'get_named_instances_children_of'; 0.0023s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0516s
'from_element'; 0.0516s
'nodes_ids'; 0.0135s
'prefixes_nodes'; 0.0483s
'prefixes'; 0.0485s
'__post_init__'; 0.0490s
'from_element'; 0.0490s
'nodes_ids'; 0.0136s
'prefixes_nodes'; 0.0445s
'prefixes'; 0.0447s
'__post_init__'; 0.0452s
'from_element'; 0.0452s
'ontologies'; 0.2695s
'nodes_ids'; 0.0093s
'get_ontology_contains_element_id'; 0.2789s
'get_relations'; 1.3860s
'relations_from_node'; 1.3860s
'relations_from'; 1.3860s
'to_turtle'; 1.3862s
'nodes_ids'; 0.0118s
'ontology_nodes'; 0.0427s
'nodes_ids'; 0.0127s
'prefixes_nodes'; 0.0472s
'prefixes'; 0.0475s
'_get_children_by_filter'; 0.0106s
'get_class_elements_children_of'; 0.0106s
'get_classes_children_of'; 0.0106s
'_get_children_by_filter'; 0.0113s
'get_named_instance_elements_children_of'; 0.0113s
'get_named_instances_children_of'; 0.0116s
'_get_children_by_filter'; 0.0119s
'get_datatype_elements_children_of'; 0.0120s
'get_datatypes_children_of'; 0.0120s
'__post_init__'; 0.0817s
'from_element'; 0.0817s
'nodes_ids'; 0.0127s
'prefixes_nodes'; 0.0444s
'prefixes'; 0.0446s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0017s
'_get_children_by_filter'; 0.0016s
'get_named_instance_elements_children_of'; 0.0016s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0497s
'from_element'; 0.0497s
'nodes_ids'; 0.0122s
'prefixes_nodes'; 0.0441s
'prefixes'; 0.0443s
'__post_init__'; 0.0448s
'from_element'; 0.0448s
'nodes_ids'; 0.0127s
'prefixes_nodes'; 0.0496s
'prefixes'; 0.0500s
'__post_init__'; 0.0506s
'from_element'; 0.0506s
'ontologies'; 0.2696s
'nodes_ids'; 0.0113s
'get_ontology_contains_element_id'; 0.2809s
'nodes_ids'; 0.0136s
'ontology_nodes'; 0.0471s
'nodes_ids'; 0.0123s
'prefixes_nodes'; 0.0439s
'prefixes'; 0.0441s
'_get_children_by_filter'; 0.0096s
'get_class_elements_children_of'; 0.0096s
'get_classes_children_of'; 0.0096s
'_get_children_by_filter'; 0.0098s
'get_named_instance_elements_children_of'; 0.0098s
'get_named_instances_children_of'; 0.0100s
'_get_children_by_filter'; 0.0099s
'get_datatype_elements_children_of'; 0.0099s
'get_datatypes_children_of'; 0.0100s
'__post_init__'; 0.0737s
'from_element'; 0.0737s
'nodes_ids'; 0.0129s
'prefixes_nodes'; 0.0448s
'prefixes'; 0.0450s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0018s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0025s
'get_datatype_elements_children_of'; 0.0025s
'get_datatypes_children_of'; 0.0025s
'__post_init__'; 0.0510s
'from_element'; 0.0510s
'nodes_ids'; 0.0136s
'prefixes_nodes'; 0.0445s
'prefixes'; 0.0449s
'__post_init__'; 0.0455s
'from_element'; 0.0455s
'nodes_ids'; 0.0115s
'prefixes_nodes'; 0.0430s
'prefixes'; 0.0432s
'__post_init__'; 0.0437s
'from_element'; 0.0437s
'ontologies'; 0.2611s
'nodes_ids'; 0.0097s
'get_ontology_contains_element_id'; 0.2708s
'nodes_ids'; 0.0119s
'ontology_nodes'; 0.0544s
'nodes_ids'; 0.0122s
'prefixes_nodes'; 0.0431s
'prefixes'; 0.0434s
'_get_children_by_filter'; 0.0104s
'get_class_elements_children_of'; 0.0105s
'get_classes_children_of'; 0.0105s
'_get_children_by_filter'; 0.0093s
'get_named_instance_elements_children_of'; 0.0093s
'get_named_instances_children_of'; 0.0094s
'_get_children_by_filter'; 0.0094s
'get_datatype_elements_children_of'; 0.0094s
'get_datatypes_children_of'; 0.0095s
'__post_init__'; 0.0728s
'from_element'; 0.0728s
'nodes_ids'; 0.0119s
'prefixes_nodes'; 0.0509s
'prefixes'; 0.0512s
'_get_children_by_filter'; 0.0016s
'get_class_elements_children_of'; 0.0016s
'get_classes_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0018s
'_get_children_by_filter'; 0.0016s
'get_datatype_elements_children_of'; 0.0016s
'get_datatypes_children_of'; 0.0016s
'__post_init__'; 0.0563s
'from_element'; 0.0563s
'nodes_ids'; 0.0114s
'prefixes_nodes'; 0.0475s
'prefixes'; 0.0477s
'__post_init__'; 0.0483s
'from_element'; 0.0483s
'nodes_ids'; 0.0120s
'prefixes_nodes'; 0.0443s
'prefixes'; 0.0445s
'__post_init__'; 0.0450s
'from_element'; 0.0450s
'ontologies'; 0.2769s
'nodes_ids'; 0.0090s
'get_ontology_contains_element_id'; 0.2860s
'get_relations'; 0.8379s
'relations_from_node'; 0.8379s
'relations_from'; 0.8379s
'to_turtle'; 0.8379s
'nodes_ids'; 0.0116s
'ontology_nodes'; 0.0422s
'nodes_ids'; 0.0120s
'prefixes_nodes'; 0.0483s
'prefixes'; 0.0485s
'_get_children_by_filter'; 0.0091s
'get_class_elements_children_of'; 0.0092s
'get_classes_children_of'; 0.0092s
'_get_children_by_filter'; 0.0092s
'get_named_instance_elements_children_of'; 0.0092s
'get_named_instances_children_of'; 0.0094s
'_get_children_by_filter'; 0.0093s
'get_datatype_elements_children_of'; 0.0093s
'get_datatypes_children_of'; 0.0093s
'__post_init__'; 0.0763s
'from_element'; 0.0763s
'nodes_ids'; 0.0121s
'prefixes_nodes'; 0.0455s
'prefixes'; 0.0457s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0018s
'_get_children_by_filter'; 0.0016s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0018s
'get_datatypes_children_of'; 0.0018s
'__post_init__'; 0.0510s
'from_element'; 0.0510s
'nodes_ids'; 0.0117s
'prefixes_nodes'; 0.0440s
'prefixes'; 0.0443s
'__post_init__'; 0.0448s
'from_element'; 0.0448s
'nodes_ids'; 0.0130s
'prefixes_nodes'; 0.0511s
'prefixes'; 0.0514s
'__post_init__'; 0.0521s
'from_element'; 0.0521s
'ontologies'; 0.2664s
'nodes_ids'; 0.0111s
'get_ontology_contains_element_id'; 0.2775s
'nodes_ids'; 0.0125s
'ontology_nodes'; 0.0450s
'nodes_ids'; 0.0117s
'prefixes_nodes'; 0.0467s
'prefixes'; 0.0469s
'_get_children_by_filter'; 0.0120s
'get_class_elements_children_of'; 0.0120s
'get_classes_children_of'; 0.0120s
'_get_children_by_filter'; 0.0090s
'get_named_instance_elements_children_of'; 0.0090s
'get_named_instances_children_of'; 0.0092s
'_get_children_by_filter'; 0.0094s
'get_datatype_elements_children_of'; 0.0094s
'get_datatypes_children_of'; 0.0094s
'__post_init__'; 0.0776s
'from_element'; 0.0776s
'nodes_ids'; 0.0127s
'prefixes_nodes'; 0.0452s
'prefixes'; 0.0457s
'_get_children_by_filter'; 0.0031s
'get_class_elements_children_of'; 0.0031s
'get_classes_children_of'; 0.0032s
'_get_children_by_filter'; 0.0021s
'get_named_instance_elements_children_of'; 0.0021s
'get_named_instances_children_of'; 0.0021s
'_get_children_by_filter'; 0.0016s
'get_datatype_elements_children_of'; 0.0016s
'get_datatypes_children_of'; 0.0016s
'__post_init__'; 0.0527s
'from_element'; 0.0527s
'nodes_ids'; 0.0127s
'prefixes_nodes'; 0.0523s
'prefixes'; 0.0525s
'__post_init__'; 0.0531s
'from_element'; 0.0531s
'nodes_ids'; 0.0122s
'prefixes_nodes'; 0.0441s
'prefixes'; 0.0443s
'__post_init__'; 0.0448s
'from_element'; 0.0448s
'ontologies'; 0.2733s
'nodes_ids'; 0.0118s
'get_ontology_contains_element_id'; 0.2851s
'get_relations'; 0.5627s
'relations_from_node'; 0.5627s
'relations_from'; 0.5627s
'to_turtle'; 0.5628s
'nodes_ids'; 0.0128s
'ontology_nodes'; 0.0447s
'nodes_ids'; 0.0121s
'prefixes_nodes'; 0.0458s
'prefixes'; 0.0461s
'_get_children_by_filter'; 0.0134s
'get_class_elements_children_of'; 0.0134s
'get_classes_children_of'; 0.0134s
'_get_children_by_filter'; 0.0145s
'get_named_instance_elements_children_of'; 0.0146s
'get_named_instances_children_of'; 0.0147s
'_get_children_by_filter'; 0.0105s
'get_datatype_elements_children_of'; 0.0105s
'get_datatypes_children_of'; 0.0106s
'__post_init__'; 0.0849s
'from_element'; 0.0849s
'nodes_ids'; 0.0133s
'prefixes_nodes'; 0.0455s
'prefixes'; 0.0458s
'_get_children_by_filter'; 0.0018s
'get_class_elements_children_of'; 0.0018s
'get_classes_children_of'; 0.0019s
'_get_children_by_filter'; 0.0019s
'get_named_instance_elements_children_of'; 0.0019s
'get_named_instances_children_of'; 0.0019s
'_get_children_by_filter'; 0.0023s
'get_datatype_elements_children_of'; 0.0024s
'get_datatypes_children_of'; 0.0024s
'__post_init__'; 0.0521s
'from_element'; 0.0521s
'nodes_ids'; 0.0120s
'prefixes_nodes'; 0.0462s
'prefixes'; 0.0465s
'__post_init__'; 0.0471s
'from_element'; 0.0471s
'nodes_ids'; 0.0120s
'prefixes_nodes'; 0.0481s
'prefixes'; 0.0483s
'__post_init__'; 0.0488s
'from_element'; 0.0488s
'ontologies'; 0.2776s
'nodes_ids'; 0.0095s
'get_ontology_contains_element_id'; 0.2871s
'nodes_ids'; 0.0145s
'ontology_nodes'; 0.0466s
'nodes_ids'; 0.0120s
'prefixes_nodes'; 0.0436s
'prefixes'; 0.0438s
'_get_children_by_filter'; 0.0106s
'get_class_elements_children_of'; 0.0107s
'get_classes_children_of'; 0.0107s
'_get_children_by_filter'; 0.0116s
'get_named_instance_elements_children_of'; 0.0116s
'get_named_instances_children_of'; 0.0119s
'_get_children_by_filter'; 0.0095s
'get_datatype_elements_children_of'; 0.0095s
'get_datatypes_children_of'; 0.0096s
'__post_init__'; 0.0759s
'from_element'; 0.0759s
'nodes_ids'; 0.0134s
'prefixes_nodes'; 0.0453s
'prefixes'; 0.0456s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0017s
'_get_children_by_filter'; 0.0016s
'get_named_instance_elements_children_of'; 0.0016s
'get_named_instances_children_of'; 0.0017s
